Application_ID,Region,Risk_Score_Raw,Applied_Amount,Status,Date_Submitted,Time_to_Approve_Hrs,Transaction_Flags,Customer_Age
100301,Fort_Hood,774.0,1826.05,Pending_Review,2025-11-14 07:49:11.572768,,None,27
100302,Fort_Hood,667.0,2140.29,Approved,2025-07-31 10:18:48.572768,9.68,None,57
100303,Fort_Hood,651.0,4174.05,Approved,2025-08-22 01:36:58.572768,16.86,None,29
100304,Waco,676.0,1234.07,Approved,2025-08-25 19:16:15.572768,12.63,None,50
100305,Round_Rock,673.0,602.13,Approved,2025-10-01 09:45:35.572768,6.02,None,30
100306,Fort_Hood,736.0,1911.85,Approved,2025-11-15 15:31:25.572768,7.13,None,43
100307,Killeen,606.0,2313.16,Denied,2025-10-21 03:04:20.572768,60.7,None,31
100308,Waco,635.0,1465.16,Approved,2025-11-17 01:34:07.572768,8.5,None,45
100309,Killeen,720.0,5878.11,Approved,2025-10-14 00:54:55.572768,30.13,None,61
100310,Killeen,737.0,500.0,Approved,2025-08-19 15:03:14.572768,19.2,None,23
100311,Killeen,738.0,4429.51,Approved,2025-11-06 15:52:57.572768,16.2,None,41
100312,Killeen,652.0,3404.74,Pending_Review,2025-10-15 20:38:29.572768,,None,38
100313,Round_Rock,641.0,2605.6,Denied,2025-10-18 07:51:56.572768,49.66,None,54
100314,Waco,669.0,500.0,Approved,2025-06-23 13:40:57.572768,7.05,None,35
100315,Fort_Hood,714.0,5049.84,Approved,2025-09-14 06:30:32.572768,17.96,None,53
100316,Killeen,789.0,795.41,Pending_Review,2025-11-08 00:41:44.572768,,None,58
100317,Killeen,577.0,1204.53,Approved,2025-08-11 06:37:54.572768,37.13,None,45
100318,Killeen,686.0,1577.39,Approved,2025-09-19 08:39:42.572768,8.22,None,62
100319,Killeen,620.0,2504.73,Pending_Review,2025-08-03 08:49:23.572768,,None,41
100320,Fort_Hood,600.0,3015.56,Approved,2025-09-20 18:25:03.572768,23.69,None,27
100321,Waco,,3693.29,Approved,2025-10-01 17:51:59.572768,10.83,None,54
100322,Fort_Hood,732.0,3472.68,Approved,2025-07-08 19:37:55.572768,12.13,None,49
100323,Killeen,726.0,2213.53,Pending_Review,2025-10-04 11:19:51.572768,,None,32
100324,Round_Rock,755.0,2521.83,Approved,2025-08-18 03:51:59.572768,12.56,None,57
100325,Waco,671.0,755.51,Approved,2025-10-06 06:39:31.572768,3.53,None,41
100326,Fort_Hood,674.0,991.46,Denied,2025-09-23 12:21:04.572768,9.88,None,27
100327,Fort_Hood,831.0,3701.04,Denied,2025-07-29 22:04:05.572768,45.45,None,29
100328,Killeen,685.0,3532.52,Approved,2025-10-12 18:01:41.572768,7.83,None,40
100329,Killeen,744.0,3226.13,Approved,2025-12-13 12:43:55.572768,11.39,None,36
100330,Killeen,700.0,1198.07,Approved,2025-07-04 06:14:45.572768,25.4,None,43
100331,Waco,589.0,3745.81,Approved,2025-10-07 18:02:46.572768,8.28,None,23
100332,Killeen,577.0,714.09,Approved,2025-09-01 20:01:22.572768,5.57,None,49
100333,Killeen,665.0,4280.77,Denied,2025-12-11 07:38:50.572768,52.54,None,57
100334,Killeen,763.0,1467.48,Approved,2025-11-04 06:55:52.572768,25.56,None,57
100335,Killeen,747.0,6955.84,Approved,2025-10-22 02:03:39.572768,12.64,None,39
100336,Temple,754.0,535.31,Approved,2025-07-13 05:19:08.572768,8.45,None,33
100337,Waco,640.0,7411.02,Approved,2025-06-26 09:28:32.572768,20.89,None,40
100338,Fort_Hood,796.0,1354.01,Denied,2025-07-16 01:42:23.572768,33.35,None,47
100339,Killeen,642.0,1334.64,Denied,2025-11-29 19:37:48.572768,16.3,None,46
100340,Fort_Hood,712.0,2113.01,Denied,2025-10-16 07:03:35.572768,27.35,None,49
100341,Fort_Hood,699.0,1035.19,Approved,2025-08-07 05:21:37.572768,5.03,None,36
100342,Killeen,689.0,1706.39,Denied,2025-07-17 23:43:25.572768,29.12,None,31
100343,Killeen,780.0,1002.15,Approved,2025-06-21 05:36:26.572768,20.7,None,60
100344,Killeen,657.0,1031.89,Approved,2025-11-16 09:25:25.572768,22.04,None,55
100345,Fort_Hood,619.0,2669.13,Approved,2025-10-25 18:08:02.572768,7.39,None,34
100346,Fort_Hood,701.0,878.97,Approved,2025-12-15 14:53:46.572768,4.39,None,37
100347,Killeen,676.0,977.94,Approved,2025-11-23 16:13:50.572768,17.11,None,61
100348,Killeen,850.0,602.91,Approved,2025-11-06 12:29:56.572768,8.05,None,52
100349,Fort_Hood,740.0,1208.16,Approved,2025-09-15 05:08:19.572768,15.92,None,22
100350,Fort_Hood,675.0,5163.04,Approved,2025-11-06 10:17:43.572768,5.25,None,44
100351,Temple,636.0,918.97,Denied,2025-11-14 03:23:25.572768,31.83,None,35
100352,Fort_Hood,587.0,1006.96,Approved,2025-07-14 17:17:45.572768,11.47,None,60
100353,Killeen,638.0,2111.47,Pending_Review,2025-09-17 10:53:44.572768,,None,51
100354,Killeen,706.0,1343.94,Approved,2025-08-19 10:26:17.572768,15.55,None,63
100355,Fort_Hood,785.0,10748.52,Approved,2025-06-19 14:54:55.572768,7.65,None,41
100356,Killeen,767.0,1587.6,Approved,2025-09-01 03:38:27.572768,5.94,None,46
100357,Fort_Hood,713.0,2364.15,Approved,2025-08-14 07:06:01.572768,3.66,None,32
100358,Temple,680.0,3846.87,Denied,2025-11-10 09:11:03.572768,14.4,None,47
100359,Fort_Hood,716.0,3788.26,Approved,2025-10-22 21:50:30.572768,15.9,None,42
100360,Killeen,668.0,2179.02,Approved,2025-11-30 19:02:59.572768,8.34,None,26
100361,Fort_Hood,803.0,1589.38,Approved,2025-08-08 20:45:06.572768,7.87,None,28
100362,Fort_Hood,688.0,9129.1,Approved,2025-07-13 17:02:58.572768,21.73,None,33
100363,Fort_Hood,694.0,1669.35,Approved,2025-06-20 19:45:39.572768,12.7,None,23
100364,Temple,567.0,1269.84,Approved,2025-11-12 17:21:30.572768,2.86,None,60
100365,Killeen,688.0,1078.49,Approved,2025-07-31 20:06:39.572768,28.27,None,42
100366,Round_Rock,750.0,500.0,Denied,2025-07-13 20:22:31.572768,12.38,None,53
100367,Temple,635.0,3488.73,Denied,2025-08-13 07:35:17.572768,87.63,None,26
100368,Killeen,654.0,500.0,Approved,2025-11-03 13:26:47.572768,19.07,None,48
100369,Killeen,747.0,1799.78,Approved,2025-07-03 20:32:03.572768,5.95,None,52
100370,Killeen,611.0,1534.73,Denied,2025-11-28 06:20:41.572768,34.86,None,33
100371,Killeen,763.0,10850.56,Denied,2025-06-26 00:34:40.572768,87.43,None,57
100372,Killeen,668.0,500.0,Approved,2025-07-10 14:59:03.572768,12.3,None,42
100373,Fort_Hood,676.0,879.29,Approved,2025-08-19 08:05:12.572768,4.56,Suspicious_ACH,40
100374,Killeen,632.0,1621.53,Approved,2025-10-15 21:43:28.572768,15.42,None,24
100375,Killeen,722.0,1543.76,Approved,2025-09-22 05:29:09.572768,8.4,None,38
100376,Waco,847.0,1164.87,Approved,2025-07-16 02:26:12.572768,13.52,None,51
100377,Killeen,746.0,1694.61,Approved,2025-12-08 01:14:48.572768,4.91,None,57
100378,Waco,648.0,660.07,Denied,2025-09-19 01:22:30.572768,17.05,None,30
100379,Killeen,768.0,2406.08,Approved,2025-10-15 14:56:32.572768,11.77,None,55
100380,Killeen,680.0,500.0,Approved,2025-09-01 20:12:49.572768,11.71,None,50
100381,Fort_Hood,782.0,1771.15,Approved,2025-08-03 02:26:11.572768,23.48,None,31
100382,Fort_Hood,748.0,1118.47,Denied,2025-09-26 01:44:58.572768,82.98,None,30
100383,Temple,523.0,4076.65,Approved,2025-11-30 02:55:53.572768,4.51,None,61
100384,Waco,639.0,7363.19,Approved,2025-11-29 23:40:45.572768,8.85,None,32
100385,Waco,756.0,1387.36,Approved,2025-10-21 13:47:18.572768,8.67,None,40
100386,Killeen,709.0,5500.43,Approved,2025-12-01 04:44:09.572768,11.33,None,43
100387,Killeen,638.0,1404.04,Approved,2025-11-23 18:12:23.572768,7.07,None,43
100388,Waco,661.0,834.72,Approved,2025-06-19 09:26:56.572768,2.97,High_Velocity_Deposit,37
100389,Waco,585.0,7307.99,Approved,2025-09-23 01:33:59.572768,15.11,None,38
100390,Round_Rock,694.0,2742.49,Approved,2025-07-04 01:15:32.572768,15.21,None,61
100391,Killeen,832.0,1814.47,Approved,2025-06-19 11:27:59.572768,19.37,None,28
100392,Killeen,748.0,3132.99,Approved,2025-10-05 00:02:02.572768,31.86,None,52
100393,Waco,831.0,2251.55,Approved,2025-08-30 09:42:54.572768,15.21,None,25
100394,Killeen,752.0,1710.64,Approved,2025-07-14 05:44:34.572768,20.46,None,50
100395,Temple,761.0,625.69,Denied,2025-07-13 21:42:53.572768,78.97,None,28
100396,Temple,818.0,1456.18,Denied,2025-10-17 02:52:09.572768,22.28,None,64
100397,Killeen,722.0,2976.8,Pending_Review,2025-08-21 17:54:36.572768,,None,51
100398,Waco,688.0,1638.9,Approved,2025-06-30 20:47:42.572768,8.73,None,24
100399,Waco,761.0,3721.42,Approved,2025-12-12 06:48:13.572768,9.31,None,46
100400,Killeen,787.0,2457.56,Approved,2025-08-19 21:30:41.572768,22.82,None,55
100401,Temple,671.0,895.6,Approved,2025-08-02 07:59:34.572768,43.48,None,54
100402,Fort_Hood,656.0,629.33,Approved,2025-07-03 11:29:27.572768,10.01,None,52
100403,Waco,708.0,1594.41,Approved,2025-10-24 19:21:40.572768,12.43,None,45
100404,Killeen,749.0,1188.7,Approved,2025-09-28 18:57:58.572768,11.75,None,59
100405,Temple,747.0,2366.24,Approved,2025-08-15 20:30:27.572768,17.54,None,25
100406,Killeen,614.0,1017.89,Pending_Review,2025-10-06 22:46:47.572768,,None,31
100407,Killeen,814.0,1105.09,Approved,2025-08-11 21:43:34.572768,27.57,None,46
100408,Temple,661.0,4198.39,Approved,2025-08-15 19:01:57.572768,34.63,None,58
100409,Killeen,684.0,2035.63,Approved,2025-11-20 12:05:35.572768,10.97,None,64
100410,Killeen,645.0,1030.52,Denied,2025-11-29 20:00:56.572768,18.71,None,22
100411,Round_Rock,850.0,1833.74,Denied,2025-12-05 22:57:17.572768,34.74,None,38
100412,Round_Rock,714.0,5448.68,Approved,2025-09-05 11:40:12.572768,11.48,None,28
100413,Fort_Hood,648.0,2287.08,Approved,2025-10-12 18:31:28.572768,20.1,None,35
100414,Fort_Hood,751.0,2905.5,Denied,2025-11-19 20:05:20.572768,20.61,None,22
100415,Killeen,746.0,990.5,Approved,2025-07-09 07:42:51.572768,6.86,None,27
100416,Killeen,688.0,4109.82,Pending_Review,2025-09-24 05:50:25.572768,,None,60
100417,Killeen,750.0,11550.47,Approved,2025-10-20 09:54:14.572768,14.38,None,64
100418,Fort_Hood,650.0,959.9,Approved,2025-10-06 02:30:07.572768,8.11,None,31
100419,Waco,670.0,702.39,Denied,2025-08-12 16:13:05.572768,79.42,Suspicious_ACH,42
100420,Waco,579.0,2080.65,Approved,2025-10-11 22:50:14.572768,16.84,None,24
100421,Waco,620.0,3642.42,Approved,2025-10-18 01:58:38.572768,8.97,None,40
100422,Killeen,808.0,1680.57,Approved,2025-10-01 16:09:19.572768,16.15,None,49
100423,Fort_Hood,798.0,778.55,Denied,2025-09-12 05:51:45.572768,83.01,None,23
100424,Killeen,703.0,1657.61,Approved,2025-10-12 23:11:28.572768,5.27,None,48
100425,Fort_Hood,799.0,2917.48,Approved,2025-11-23 17:12:08.572768,6.84,None,53
100426,Killeen,690.0,1305.54,Approved,2025-08-01 13:50:50.572768,3.02,High_Velocity_Deposit,33
100427,Temple,685.0,2938.94,Denied,2025-07-30 14:11:23.572768,35.54,None,22
100428,Killeen,703.0,4590.61,Approved,2025-11-07 10:09:15.572768,16.61,None,64
100429,Killeen,692.0,2191.16,Approved,2025-11-15 20:40:44.572768,27.94,None,61
100430,Killeen,687.0,1768.07,Approved,2025-10-14 11:33:27.572768,12.03,None,50
100431,Waco,768.0,3510.36,Denied,2025-08-30 23:38:29.572768,29.46,None,30
100432,Fort_Hood,709.0,911.53,Denied,2025-11-23 04:03:49.572768,73.56,None,39
100433,Killeen,742.0,842.38,Approved,2025-09-25 15:01:14.572768,10.78,None,57
100434,Killeen,761.0,1460.8,Denied,2025-07-03 21:22:37.572768,15.06,None,37
100435,Waco,723.0,1219.87,Approved,2025-09-17 09:02:03.572768,7.02,None,56
100436,Killeen,641.0,950.82,Approved,2025-06-21 23:48:44.572768,38.91,None,57
100437,Waco,618.0,7819.49,Denied,2025-10-22 17:09:12.572768,70.67,None,25
100438,Waco,708.0,10276.29,Approved,2025-08-01 06:15:50.572768,7.67,None,61
100439,Killeen,,1362.44,Approved,2025-10-19 09:04:28.572768,19.8,None,64
100440,Killeen,705.0,1945.7,Pending_Review,2025-11-22 12:23:29.572768,,None,56
100441,Round_Rock,699.0,1555.77,Approved,2025-10-14 01:49:09.572768,7.67,None,40
100442,Killeen,850.0,4385.24,Approved,2025-07-10 11:55:02.572768,42.99,None,27
100443,Killeen,620.0,5138.5,Denied,2025-06-22 08:08:16.572768,22.08,None,52
100444,Waco,580.0,500.0,Approved,2025-09-10 19:02:11.572768,5.76,None,48
100445,Temple,719.0,2646.01,Approved,2025-08-20 22:50:44.572768,9.37,None,24
100446,Round_Rock,677.0,635.58,Approved,2025-10-19 15:13:19.572768,15.44,None,57
100447,Waco,718.0,7380.66,Approved,2025-11-05 08:12:29.572768,5.87,None,57
100448,Killeen,735.0,2571.38,Denied,2025-08-07 09:12:43.572768,43.79,None,23
100449,Killeen,777.0,935.72,Approved,2025-07-21 14:33:14.572768,4.79,None,58
100450,Waco,609.0,1490.61,Approved,2025-11-04 05:58:03.572768,25.41,None,36
100451,Fort_Hood,666.0,1434.85,Denied,2025-08-28 08:07:53.572768,50.11,None,58
100452,Killeen,725.0,2752.02,Approved,2025-07-25 07:18:47.572768,23.01,None,44
100453,Temple,746.0,4161.08,Approved,2025-06-21 19:48:05.572768,14.44,None,27
100454,Killeen,831.0,721.57,Denied,2025-11-18 15:24:53.572768,40.67,None,54
100455,Fort_Hood,757.0,7871.5,Denied,2025-11-17 10:37:33.572768,42.63,None,26
100456,Killeen,696.0,6532.55,Approved,2025-08-06 17:37:09.572768,13.71,None,42
100457,Fort_Hood,646.0,897.61,Approved,2025-09-12 18:43:16.572768,16.11,None,49
100458,Killeen,666.0,1916.47,Approved,2025-11-14 05:32:40.572768,4.68,None,42
100459,Killeen,664.0,7105.66,Approved,2025-10-29 16:09:12.572768,6.01,None,45
100460,Killeen,739.0,4848.06,Approved,2025-10-29 22:09:12.572768,14.95,None,49
100461,Fort_Hood,715.0,1381.06,Denied,2025-08-07 09:30:44.572768,14.77,None,32
100462,Waco,620.0,3468.48,Approved,2025-11-08 21:02:50.572768,11.08,None,43
100463,Fort_Hood,673.0,19885.75,Pending_Review,2025-08-24 15:45:19.572768,,None,55
100464,Round_Rock,752.0,1966.73,Denied,2025-08-25 21:19:45.572768,14.1,None,58
100465,Killeen,721.0,1089.94,Approved,2025-10-31 23:06:38.572768,26.82,None,62
100466,Killeen,734.0,2075.46,Approved,2025-10-15 04:07:00.572768,3.89,None,38
100467,Temple,722.0,2202.27,Denied,2025-07-02 09:51:17.572768,31.34,None,36
100468,Killeen,797.0,1188.41,Denied,2025-07-28 21:06:08.572768,9.77,None,50
100469,Round_Rock,714.0,2574.22,Pending_Review,2025-10-19 13:23:28.572768,,None,55
100470,Killeen,676.0,662.8,Approved,2025-10-13 20:17:59.572768,2.79,None,62
100471,Round_Rock,645.0,1061.64,Approved,2025-09-06 09:37:41.572768,9.36,None,64
100472,Killeen,714.0,3316.27,Pending_Review,2025-09-25 14:38:04.572768,,None,43
100473,Temple,553.0,500.0,Approved,2025-06-21 17:18:56.572768,25.09,None,48
100474,Fort_Hood,688.0,3723.93,Denied,2025-09-14 05:38:23.572768,32.59,Suspicious_ACH,59
100475,Round_Rock,687.0,500.0,Approved,2025-10-18 03:48:57.572768,11.45,None,36
100476,Killeen,618.0,500.0,Denied,2025-09-05 17:31:38.572768,9.2,None,42
100477,Fort_Hood,644.0,1212.96,Approved,2025-09-13 11:06:29.572768,3.37,None,25
100478,Round_Rock,748.0,2274.44,Denied,2025-08-22 13:57:20.572768,40.08,None,39
100479,Fort_Hood,713.0,5219.78,Approved,2025-07-14 17:08:30.572768,15.24,None,28
100480,Fort_Hood,706.0,1893.34,Pending_Review,2025-09-02 06:27:39.572768,,None,37
100481,Fort_Hood,718.0,1484.39,Approved,2025-09-01 01:07:15.572768,26.96,None,56
100482,Fort_Hood,705.0,2874.59,Approved,2025-09-06 23:29:44.572768,28.61,None,33
100483,Fort_Hood,774.0,900.8,Approved,2025-10-30 16:16:29.572768,50.38,None,28
100484,Fort_Hood,707.0,2021.37,Denied,2025-08-01 18:52:40.572768,37.7,None,62
100485,Temple,612.0,692.59,Approved,2025-08-09 14:08:57.572768,32.09,None,31
100486,Killeen,797.0,1931.54,Approved,2025-12-12 00:48:27.572768,43.6,None,22
100487,Killeen,722.0,1629.67,Approved,2025-12-06 18:31:36.572768,12.06,None,33
100488,Round_Rock,664.0,950.12,Approved,2025-09-11 11:24:24.572768,15.77,None,48
100489,Temple,624.0,2063.24,Approved,2025-11-20 12:20:14.572768,6.92,None,49
100490,Fort_Hood,723.0,2052.55,Approved,2025-09-22 10:52:56.572768,18.61,None,39
100491,Fort_Hood,692.0,4630.24,Denied,2025-07-13 23:04:49.572768,16.81,None,22
100492,Killeen,794.0,500.44,Approved,2025-07-01 00:10:38.572768,8.5,None,44
100493,Killeen,679.0,1701.32,Approved,2025-08-07 07:11:01.572768,29.81,None,60
100494,Fort_Hood,649.0,984.16,Denied,2025-12-13 12:10:54.572768,23.45,None,38
100495,Killeen,753.0,3625.73,Pending_Review,2025-08-28 21:03:01.572768,,None,63
100496,Fort_Hood,755.0,3304.79,Denied,2025-07-18 23:23:21.572768,48.43,Suspicious_ACH,22
100497,Killeen,710.0,2714.34,Approved,2025-08-30 17:46:40.572768,20.67,None,59
100498,Round_Rock,740.0,1029.61,Approved,2025-07-16 02:06:43.572768,2.51,None,25
100499,Round_Rock,697.0,3671.58,Approved,2025-09-17 17:25:26.572768,22.03,None,36
100500,Fort_Hood,714.0,531.6,Approved,2025-08-26 01:03:18.572768,9.96,None,42
100501,Fort_Hood,769.0,500.0,Approved,2025-12-10 22:03:51.572768,7.94,None,42
100502,Killeen,737.0,651.52,Denied,2025-12-01 17:30:52.572768,35.57,None,43
100503,Waco,689.0,1760.27,Approved,2025-10-26 17:53:21.572768,10.2,None,35
100504,Fort_Hood,781.0,3103.02,Approved,2025-07-13 13:35:13.572768,22.35,None,56
100505,Killeen,558.0,500.0,Approved,2025-09-30 14:03:20.572768,19.11,None,25
100506,Temple,823.0,5209.27,Approved,2025-10-25 22:44:02.572768,36.81,None,56
100507,Waco,597.0,2007.99,Approved,2025-11-17 03:42:12.572768,13.6,None,53
100508,Temple,662.0,515.83,Approved,2025-08-10 13:53:09.572768,11.95,None,49
100509,Waco,697.0,1960.11,Approved,2025-08-06 10:06:11.572768,52.36,None,33
100510,Fort_Hood,691.0,4333.02,Approved,2025-10-18 09:06:26.572768,24.06,None,51
100511,Killeen,760.0,2920.62,Denied,2025-09-08 21:53:32.572768,29.27,None,30
100512,Temple,636.0,4355.78,Denied,2025-06-19 19:15:25.572768,83.75,None,40
100513,Temple,715.0,606.07,Denied,2025-09-07 11:36:54.572768,40.31,None,37
100514,Killeen,665.0,1298.28,Approved,2025-11-04 13:19:56.572768,9.16,None,51
100515,Killeen,717.0,862.85,Denied,2025-11-02 11:44:11.572768,20.05,None,22
100516,Killeen,696.0,7144.26,Approved,2025-07-15 05:54:34.572768,13.19,None,44
100517,Waco,705.0,3015.41,Denied,2025-11-29 23:42:15.572768,37.59,None,33
100518,Round_Rock,667.0,17634.42,Approved,2025-07-22 12:25:21.572768,13.66,None,26
100519,Killeen,669.0,1243.78,Approved,2025-10-08 02:50:10.572768,15.4,None,41
100520,Fort_Hood,717.0,1012.58,Approved,2025-08-13 18:57:35.572768,22.4,None,24
100521,Killeen,756.0,1612.82,Approved,2025-10-14 19:16:36.572768,8.68,None,23
100522,Round_Rock,664.0,5446.27,Approved,2025-08-23 02:55:51.572768,4.04,None,64
100523,Waco,647.0,1348.98,Pending_Review,2025-12-09 20:16:05.572768,,None,41
100524,Waco,736.0,1997.3,Approved,2025-12-06 00:31:15.572768,6.21,None,23
100525,Fort_Hood,698.0,1953.45,Approved,2025-10-10 13:45:50.572768,18.86,None,61
100526,Killeen,749.0,1866.08,Approved,2025-10-04 09:33:34.572768,8.53,None,56
100527,Killeen,645.0,1072.86,Approved,2025-09-07 11:59:38.572768,14.7,None,25
100528,Killeen,593.0,1619.98,Denied,2025-08-30 08:30:55.572768,21.17,None,57
100529,Temple,668.0,1565.43,Approved,2025-09-27 02:31:49.572768,9.07,None,61
100530,Waco,654.0,1797.13,Denied,2025-10-18 08:57:58.572768,38.2,None,27
100531,Round_Rock,695.0,3846.09,Approved,2025-10-05 00:06:49.572768,19.49,None,35
100532,Round_Rock,661.0,7394.58,Pending_Review,2025-10-06 09:30:50.572768,,High_Velocity_Deposit,36
100533,Fort_Hood,744.0,923.02,Approved,2025-11-07 03:33:38.572768,14.25,None,58
100534,Waco,682.0,1321.34,Pending_Review,2025-11-27 07:59:59.572768,,None,54
100535,Temple,709.0,934.48,Approved,2025-08-25 07:58:14.572768,18.13,None,40
100536,Waco,709.0,2099.98,Denied,2025-10-23 07:20:36.572768,13.13,None,33
100537,Killeen,711.0,1175.35,Approved,2025-08-25 22:01:39.572768,11.79,None,64
100538,Fort_Hood,698.0,2190.4,Approved,2025-07-22 10:20:00.572768,10.14,None,30
100539,Killeen,730.0,4371.68,Approved,2025-07-21 08:01:28.572768,19.91,None,40
100540,Round_Rock,652.0,500.0,Approved,2025-07-06 15:01:06.572768,8.04,None,53
100541,Fort_Hood,783.0,2679.6,Approved,2025-12-09 17:49:01.572768,3.96,None,49
100542,Killeen,685.0,1251.19,Approved,2025-11-18 04:49:59.572768,3.87,None,49
100543,Fort_Hood,621.0,2613.22,Approved,2025-08-06 22:10:05.572768,13.43,Suspicious_ACH,52
100544,Fort_Hood,711.0,882.56,Denied,2025-07-09 10:37:23.572768,40.57,None,57
100545,Killeen,648.0,4707.95,Pending_Review,2025-08-13 01:51:42.572768,,None,34
100546,Killeen,739.0,3754.18,Approved,2025-07-23 20:24:34.572768,15.59,None,63
100547,Fort_Hood,832.0,2848.88,Approved,2025-12-07 07:49:50.572768,10.49,None,54
100548,Fort_Hood,652.0,3410.39,Approved,2025-08-09 14:51:49.572768,9.66,None,63
100549,Waco,719.0,995.76,Denied,2025-07-13 13:48:46.572768,39.24,None,39
100550,Fort_Hood,594.0,1101.36,Pending_Review,2025-11-07 21:50:30.572768,,None,50
100551,Temple,727.0,3300.9,Pending_Review,2025-11-21 12:02:57.572768,,None,60
100552,Fort_Hood,646.0,978.3,Pending_Review,2025-07-02 06:35:45.572768,,None,29
100553,Fort_Hood,662.0,5747.43,Denied,2025-11-07 05:34:14.572768,18.13,None,43
100554,Temple,633.0,1395.67,Pending_Review,2025-08-25 03:26:26.572768,,None,22
100555,Killeen,743.0,2701.37,Approved,2025-09-30 14:16:04.572768,10.98,None,52
100556,Killeen,760.0,9695.33,Pending_Review,2025-10-08 19:18:50.572768,,None,41
100557,Killeen,701.0,1027.64,Denied,2025-08-14 11:28:49.572768,33.22,None,57
100558,Waco,648.0,1910.29,Approved,2025-08-23 10:55:54.572768,34.21,None,44
100559,Fort_Hood,795.0,4202.13,Approved,2025-10-08 20:46:10.572768,2.76,None,38
100560,Waco,654.0,3870.05,Approved,2025-10-23 13:23:52.572768,8.84,None,31
100561,Killeen,570.0,1390.96,Denied,2025-11-19 07:47:54.572768,28.16,None,30
100562,Killeen,727.0,1195.85,Approved,2025-10-06 14:33:37.572768,29.94,None,38
100563,Killeen,633.0,1500.41,Approved,2025-11-06 09:30:50.572768,15.49,None,24
100564,Killeen,759.0,5757.66,Denied,2025-12-06 00:03:55.572768,56.22,None,54
100565,Fort_Hood,677.0,1446.23,Approved,2025-07-26 03:30:54.572768,2.87,None,22
100566,Killeen,736.0,1924.64,Denied,2025-11-30 22:21:01.572768,61.67,None,41
100567,Killeen,784.0,1285.07,Denied,2025-08-10 17:16:22.572768,16.35,None,23
100568,Temple,627.0,3179.37,Pending_Review,2025-07-13 21:56:51.572768,,None,37
100569,Killeen,666.0,2047.59,Approved,2025-09-20 02:15:50.572768,17.33,Suspicious_ACH,30
